'330000','浙江省','10',
'500231','重庆市垫江县','500231',
'500232','重庆市武隆县','500232',
'500233','重庆市忠县','500233',
'500234','重庆市开县','500234',
'500235','重庆市云阳县','500235',
'500236','重庆市奉节县','500236',
'500237','重庆市巫山县','500237',
'500238','重庆市巫溪县','500238',
'500240','重庆市石柱土家族自治县','500240',
'500241','重庆市秀山土家族苗族自治县','500241',
'500242','重庆市酉阳土家族苗族自治县','500242',
'500243','重庆市彭水苗族土家族自治县','500243',
'510000','四川省','51',
'510100','四川省成都市','5101',
'510101','四川省成都市市辖区','510101',
'510104','四川省成都市锦江区','510104',
'510105','四川省成都市青羊区','510105',
'510106','四川省成都市金牛区','510106',
'510107','四川省成都市武侯区','510107',
'510108','四川省成都市成华区','510108',
'510112','四川省成都市龙泉驿区','510112',
'510113','四川省成都市青白江区','510113',
'510114','四川省成都市新都区','510114',
'510115','四川省成都市温江区','510115',
'510121','四川省成都市金堂县','510121',
'510122','四川省成都市双流县','510122',
'510124','四川省成都市郫县','510124',
'510129','四川省成都市大邑县','510129',
'510131','四川省成都市蒲江县','510131',
'510132','四川省成都市新津县','510132',
'510181','四川省成都市都江堰市','510181',
'510182','四川省成都市彭州市','510182',
'510183','四川省成都市邛崃市','510183',
'510184','四川省成都市崇州市','510184',
'510300','四川省自贡市','5103',
'510301','四川省自贡市市辖区','510301',
'510302','四川省自贡市自流井区','510302',
'510303','四川省自贡市贡井区','510303',
'510304','四川省自贡市大安区','510304',
'510311','四川省自贡市沿滩区','510311',
'510321','四川省自贡市荣县','510321',
'510322','四川省自贡市富顺县','510322',
'510400','四川省攀枝花市','5104',
'510401','四川省攀枝花市市辖区','510401',
'510402','四川省攀枝花市东区','510402',
'510403','四川省攀枝花市西区','510403',
'510411','四川省攀枝花市仁和区','510411',
'510421','四川省攀枝花市米易县','510421',
'510422','四川省攀枝花市盐边县','510422',
'510500','四川省泸州市','5105',
'510501','四川省泸州市市辖区','510501',
'510502','四川省泸州市江阳区','510502',
'510503','四川省泸州市纳溪区','510503',
'510504','四川省泸州市龙马潭区','510504',
'510521','四川省泸州市泸县','510521',
'510522','四川省泸州市合江县','510522',
'510524','四川省泸州市叙永县','510524',
'510525','四川省泸州市古蔺县','510525',
'510600','四川省德阳市','5106',
'510601','四川省德阳市市辖区','510601',
'510603','四川省德阳市旌阳区','510603',
'510623','四川省德阳市中江县','510623',
'510626','四川省德阳市罗江县','510626',
'510681','四川省德阳市广汉市','510681',
'510682','四川省德阳市什邡市','510682',
'510683','四川省德阳市绵竹市','510683',
'510700','四川省绵阳市','5107',
'510701','四川省绵阳市市辖区','510701',
'510703','四川省绵阳市涪城区','510703',
'510704','四川省绵阳市游仙区','510704',
'510722','四川省绵阳市三台县','510722',
'510723','四川省绵阳市盐亭县','510723',
'510724','四川省绵阳市安县','510724',
'510725','四川省绵阳市梓潼县','510725',
'510726','四川省绵阳市北川羌族自治县','510726',
'510727','四川省绵阳市平武县','510727',
'510781','四川省绵阳市江油市','510781',
'510800','四川省广元市','5108',
'510801','四川省广元市市辖区','510801',
'510802','四川省广元市利州区','510802',
'510811','四川省广元市昭化区','510811',
'510812','四川省广元市朝天区','510812',
'510821','四川省广元市旺苍县','510821',
'510822','四川省广元市青川县','510822',
'510823','四川省广元市剑阁县','510823',
'510824','四川省广元市苍溪县','510824',
'510900','四川省遂宁市','5109',
'510901','四川省遂宁市市辖区','510901',
'510903','四川省遂宁市船山区','510903',
'510904','四川省遂宁市安居区','510904',
'510921','四川省遂宁市蓬溪县','510921',
'510922','四川省遂宁市射洪县','510922',
'510923','四川省遂宁市大英县','510923',
'511000','四川省内江市','5110',
'511001','四川省内江市市辖区','511001',
'511002','四川省内江市市中区','511002',
'511011','四川省内江市东兴区','511011',
'511024','四川省内江市威远县','511024',
'511025','四川省内江市资中县','511025',
'511028','四川省内江市隆昌县','511028',
'511100','四川省乐山市','5111',
'511101','四川省乐山市市辖区','511101',
'511102','四川省乐山市市中区','511102',
'511111','四川省乐山市沙湾区','511111',
'511112','四川省乐山市五通桥区','511112',
'511113','四川省乐山市金口河区','511113',
'511123','四川省乐山市犍为县','511123',
'511124','四川省乐山市井研县','511124',
'511126','四川省乐山市夹江县','511126',
'511129','四川省乐山市沐川县','511129',
'511132','四川省乐山市峨边彝族自治县','511132',
'511133','四川省乐山市马边彝族自治县','511133',
'511181','四川省乐山市峨眉山市','511181',
'511300','四川省南充市','5113',
'511301','四川省南充市市辖区','511301',
'511302','四川省南充市顺庆区','511302',
'511303','四川省南充市高坪区','511303',
'511304','四川省南充市嘉陵区','511304',
'511321','四川省南充市南部县','511321',
'511322','四川省南充市营山县','511322',
'511323','四川省南充市蓬安县','511323',
'511324','四川省南充市仪陇县','511324',
'511325','四川省南充市西充县','511325',
'511381','四川省南充市阆中市','511381',
'511400','四川省眉山市','5114',
'511401','四川省眉山市市辖区','511401',
'511402','四川省眉山市东坡区','511402',
'511421','四川省眉山市仁寿县','511421',
'511422','四川省眉山市彭山县','511422',
'511423','四川省眉山市洪雅县','511423',
'511424','四川省眉山市丹棱县','511424',
'511425','四川省眉山市青神县','511425',
'511500','四川省宜宾市','5115',
'511501','四川省宜宾市市辖区','511501',
'511502','四川省宜宾市翠屏区','511502',
'511503','四川省宜宾市南溪区','511503',
'511521','四川省宜宾市宜宾县','511521',
'511523','四川省宜宾市江安县','511523',
'511524','四川省宜宾市长宁县','511524',
'511525','四川省宜宾市高县','511525',
'511526','四川省宜宾市珙县','511526',
'511527','四川省宜宾市筠连县','511527',
'511528','四川省宜宾市兴文县','511528',
'511529','四川省宜宾市屏山县','511529',
'511600','四川省广安市','5116',
'511601','四川省广安市市辖区','511601',
'511602','四川省广安市广安区','511602',
'511603','四川省广安市前锋区','511603',
'511621','四川省广安市岳池县','511621',
'511622','四川省广安市武胜县','511622',
'511623','四川省广安市邻水县','511623',
'511681','四川省广安市华蓥市','511681',
'511700','四川省达州市','5117',
'511701','四川省达州市市辖区','511701',
'511702','四川省达州市通川区','511702',
'511703','四川省达州市达川区','511703',
'511722','四川省达州市宣汉县','511722',
'511723','四川省达州市开江县','511723',
'511724','四川省达州市大竹县','511724',
'511725','四川省达州市渠县','511725',
'511781','四川省达州市万源市','511781',
'511800','四川省雅安市','5118',
'511801','四川省雅安市市辖区','511801',
'511802','四川省雅安市雨城区','511802',
'511803','四川省雅安市名山区','511803',
'511822','四川省雅安市荥经县','511822',
'511823','四川省雅安市汉源县','511823',
'511824','四川省雅安市石棉县','511824',
'511825','四川省雅安市天全县','511825',
'511826','四川省雅安市芦山县','511826',
'511827','四川省雅安市宝兴县','511827',
'511900','四川省巴中市','5119',
'511901','四川省巴中市市辖区','511901',
'511902','四川省巴中市巴州区','511902',
'511903','四川省巴中市恩阳区','511903',
'511921','四川省巴中市通江县','511921',
'511922','四川省巴中市南江县','511922',
'511923','四川省巴中市平昌县','511923',
'512000','四川省资阳市','5120',
'512001','四川省资阳市市辖区','512001',
'512002','四川省资阳市雁江区','512002',
'512021','四川省资阳市安岳县','512021',
'512022','四川省资阳市乐至县','512022',
'512081','四川省资阳市简阳市','512081',
'513200','四川省阿坝藏族羌族自治州','5132',
'513221','四川省阿坝藏族羌族自治州汶川县','513221',
'513222','四川省阿坝藏族羌族自治州理县','513222',
'513223','四川省阿坝藏族羌族自治州茂县','513223',
'513224','四川省阿坝藏族羌族自治州松潘县','513224',
'513225','四川省阿坝藏族羌族自治州九寨沟县','513225',
'513226','四川省阿坝藏族羌族自治州金川县','513226',
'513227','四川省阿坝藏族羌族自治州小金县','513227',
'513228','四川省阿坝藏族羌族自治州黑水县','513228',
'513229','四川省阿坝藏族羌族自治州马尔康县','513229',
'513230','四川省阿坝藏族羌族自治州壤塘县','513230',
'513231','四川省阿坝藏族羌族自治州阿坝县','513231',
'513232','四川省阿坝藏族羌族自治州若尔盖县','513232',
'513233','四川省阿坝藏族羌族自治州红原县','513233',
'513300','四川省甘孜藏族自治州','5133',
'513321','四川省甘孜藏族自治州康定县','513321',
'513322','四川省甘孜藏族自治州泸定县','513322',
'513323','四川省甘孜藏族自治州丹巴县','513323',
'513324','四川省甘孜藏族自治州九龙县','513324',
'513325','四川省甘孜藏族自治州雅江县','513325',
'513326','四川省甘孜藏族自治州道孚县','513326',
'513327','四川省甘孜藏族自治州炉霍县','513327',
'513328','四川省甘孜藏族自治州甘孜县','513328',
'513329','四川省甘孜藏族自治州新龙县','513329',
'513330','四川省甘孜藏族自治州德格县','513330',
'513331','四川省甘孜藏族自治州白玉县','513331',
'513332','四川省甘孜藏族自治州石渠县','513332',
'513333','四川省甘孜藏族自治州色达县','513333',
'513334','四川省甘孜藏族自治州理塘县','513334',
'513335','四川省甘孜藏族自治州巴塘县','513335',
'513336','四川省甘孜藏族自治州乡城县','513336',
'513337','四川省甘孜藏族自治州稻城县','513337',
'513338','四川省甘孜藏族自治州得荣县','513338',
'513400','四川省凉山彝族自治州','5134',
'513401','四川省凉山彝族自治州西昌市','513401',
'513422','四川省凉山彝族自治州木里藏族自治县','513422',
'513423','四川省凉山彝族自治州盐源县','513423',
'513424','四川省凉山彝族自治州德昌县','513424',
'513425','四川省凉山彝族自治州会理县','513425',
'513426','四川省凉山彝族自治州会东县','513426',
'513427','四川省凉山彝族自治州宁南县','513427',
'513428','四川省凉山彝族自治州普格县','513428',
'513429','四川省凉山彝族自治州布拖县','513429',
'513430','四川省凉山彝族自治州金阳县','513430',
